timestamp,zone_id,zone_name,wifi_devices,estimated_occupancy,temperature_c,humidity_pct,power_kw,hvac_status,setpoint_c
2026-08-26 19:34:44,zone_9,Corridor,4,4,26.69,60.3,3.28,ACTIVE,23.0
2026-08-26 19:34:44,zone_10,Auditorium,20,19,25.66,62.9,17.24,ACTIVE,23.0
2026-08-26 19:49:44,zone_1,Classroom 1,3,3,25.77,55.7,5.9,ACTIVE,23.0
2026-08-26 19:49:44,zone_2,Classroom 2,7,7,25.74,63.6,6.01,ACTIVE,23.0
2026-08-26 19:49:44,zone_3,Lab 1,5,5,26.38,56.8,9.54,ACTIVE,23.0
2026-08-26 19:49:44,zone_4,Lab 2,1,1,26.83,50.6,9.99,ACTIVE,23.0
2026-08-26 19:49:44,zone_5,Office 1,3,3,23.22,55.9,1.98,ACTIVE,23.0
2026-08-26 19:49:44,zone_6,Office 2,1,1,23.45,64.1,2.05,ACTIVE,23.0
2026-08-26 19:49:44,zone_7,Meeting Room,3,3,24.15,64.5,3.36,ACTIVE,23.0
2026-08-26 19:49:44,zone_8,Server Room,0,0,23.95,55.6,6.46,ACTIVE,23.0
2026-08-26 19:49:44,zone_9,Corridor,4,4,24.85,54.3,2.27,ACTIVE,23.0
2026-08-26 19:49:44,zone_10,Auditorium,23,22,25.88,61.0,18.09,ACTIVE,23.0
2026-08-26 20:04:44,zone_1,Classroom 1,1,1,25.52,50.7,5.53,ACTIVE,23.0
2026-08-26 20:04:44,zone_2,Classroom 2,5,5,25.81,60.1,6.02,ACTIVE,23.0
2026-08-26 20:04:44,zone_3,Lab 1,2,2,24.38,52.7,6.02,ACTIVE,23.0
2026-08-26 20:04:44,zone_4,Lab 2,3,3,24.41,55.0,6.14,ACTIVE,23.0
2026-08-26 20:04:44,zone_5,Office 1,1,1,23.54,55.7,2.11,ACTIVE,23.0
2026-08-26 20:04:44,zone_6,Office 2,2,2,23.55,54.7,2.18,ACTIVE,23.0
2026-08-26 20:04:44,zone_7,Meeting Room,2,2,24.45,58.3,3.6,ACTIVE,23.0
2026-08-26 20:04:44,zone_8,Server Room,0,0,22.87,52.7,4.5,ACTIVE,23.0
2026-08-26 20:04:44,zone_9,Corridor,5,5,27.19,59.2,3.46,ACTIVE,23.0
2026-08-26 20:04:44,zone_10,Auditorium,28,27,28.19,61.0,22.09,ACTIVE,23.0
2026-08-26 20:19:44,zone_1,Classroom 1,6,6,25.47,63.6,5.65,ACTIVE,23.0
2026-08-26 20:19:44,zone_2,Classroom 2,5,5,23.85,54.5,3.73,ACTIVE,23.0
2026-08-26 20:19:44,zone_3,Lab 1,3,3,24.53,53.1,6.34,ACTIVE,23.0
2026-08-26 20:19:44,zone_4,Lab 2,4,4,24.88,60.2,6.99,ACTIVE,23.0
2026-08-26 20:19:44,zone_5,Office 1,1,1,23.56,63.0,2.13,ACTIVE,23.0
2026-08-26 20:19:44,zone_6,Office 2,2,2,23.19,54.4,1.9,ACTIVE,23.0
2026-08-26 20:19:44,zone_7,Meeting Room,1,1,23.91,61.2,3.03,ACTIVE,23.0
2026-08-26 20:19:44,zone_8,Server Room,0,0,21.45,63.8,4.5,ACTIVE,23.0
2026-08-26 20:19:44,zone_9,Corridor,3,3,26.68,53.6,3.26,ACTIVE,23.0
2026-08-26 20:19:44,zone_10,Auditorium,21,20,27.13,53.0,21.88,ACTIVE,23.0
2026-08-26 20:34:44,zone_1,Classroom 1,6,6,26.05,54.0,6.33,ACTIVE,23.0
2026-08-26 20:34:44,zone_2,Classroom 2,4,4,26.02,55.5,6.22,ACTIVE,23.0
2026-08-26 20:34:44,zone_3,Lab 1,3,3,25.73,51.7,8.32,ACTIVE,23.0
2026-08-26 20:34:44,zone_4,Lab 2,6,6,25.2,60.7,7.66,ACTIVE,23.0
2026-08-26 20:34:44,zone_5,Office 1,3,3,23.93,53.5,2.52,ACTIVE,23.0
2026-08-26 20:34:44,zone_6,Office 2,0,0,25.45,55.3,3.5,ACTIVE,23.0
2026-08-26 20:34:44,zone_7,Meeting Room,1,1,25.6,54.3,4.66,ACTIVE,23.0
2026-08-26 20:34:44,zone_8,Server Room,0,0,22.63,50.3,4.5,ACTIVE,23.0
2026-08-26 20:34:44,zone_9,Corridor,10,10,27.52,53.4,3.52,ACTIVE,23.0
2026-08-26 20:34:44,zone_10,Auditorium,11,10,26.84,60.8,21.01,ACTIVE,23.0
2026-08-26 20:49:44,zone_1,Classroom 1,4,4,25.74,60.1,5.9,ACTIVE,23.0
2026-08-26 20:49:44,zone_2,Classroom 2,8,8,24.48,51.9,4.57,ACTIVE,23.0
2026-08-26 20:49:44,zone_3,Lab 1,2,2,23.87,64.8,5.18,ACTIVE,23.0
2026-08-26 20:49:44,zone_4,Lab 2,6,6,24.87,57.6,7.12,ACTIVE,23.0
2026-08-26 20:49:44,zone_5,Office 1,1,1,22.62,51.1,1.71,ACTIVE,23.0
2026-08-26 20:49:44,zone_6,Office 2,2,2,23.65,53.9,2.25,ACTIVE,23.0
2026-08-26 20:49:44,zone_7,Meeting Room,3,3,23.17,53.3,2.42,ACTIVE,23.0
2026-08-26 20:49:44,zone_8,Server Room,0,0,22.76,64.0,4.5,ACTIVE,23.0
2026-08-26 20:49:44,zone_9,Corridor,5,5,24.82,60.3,2.26,ACTIVE,23.0
2026-08-26 20:49:44,zone_10,Auditorium,22,21,25.4,59.5,16.41,ACTIVE,23.0
2026-08-26 21:04:44,zone_1,Classroom 1,6,6,25.46,56.0,5.64,ACTIVE,23.0
2026-08-26 21:04:44,zone_2,Classroom 2,4,4,26.4,61.9,6.67,ACTIVE,23.0
2026-08-26 21:04:44,zone_3,Lab 1,1,1,23.83,57.3,5.04,ACTIVE,23.0
2026-08-26 21:04:44,zone_4,Lab 2,4,4,24.65,51.3,6.61,ACTIVE,23.0
2026-08-26 21:04:44,zone_5,Office 1,3,3,23.11,56.6,1.9,ACTIVE,23.0
2026-08-26 21:04:44,zone_6,Office 2,0,0,24.02,57.2,2.42,ACTIVE,23.0
2026-08-26 21:04:44,zone_7,Meeting Room,1,1,23.53,61.8,2.66,ACTIVE,23.0
2026-08-26 21:04:44,zone_8,Server Room,0,0,22.36,57.4,4.5,ACTIVE,23.0
2026-08-26 21:04:44,zone_9,Corridor,12,11,25.53,62.5,2.72,ACTIVE,23.0
2026-08-26 21:04:44,zone_10,Auditorium,9,9,27.6,50.7,21.53,ACTIVE,23.0
2026-08-26 21:19:44,zone_1,Classroom 1,7,7,24.5,55.0,4.56,ACTIVE,23.0
2026-08-26 21:19:44,zone_2,Classroom 2,2,2,24.87,55.3,4.81,ACTIVE,23.0
2026-08-26 21:19:44,zone_3,Lab 1,3,3,24.76,58.7,6.72,ACTIVE,23.0
2026-08-26 21:19:44,zone_4,Lab 2,3,3,26.51,63.9,9.61,ACTIVE,23.0
2026-08-26 21:19:44,zone_5,Office 1,3,3,25.45,54.4,3.67,ACTIVE,23.0
2026-08-26 21:19:44,zone_6,Office 2,2,2,24.44,59.6,2.85,ACTIVE,23.0
2026-08-26 21:19:44,zone_7,Meeting Room,4,4,23.99,53.9,3.26,ACTIVE,23.0
2026-08-26 21:19:44,zone_8,Server Room,0,0,21.22,59.3,4.5,ACTIVE,23.0
2026-08-26 21:19:44,zone_9,Corridor,5,5,26.47,59.3,3.17,ACTIVE,23.0
2026-08-26 21:19:44,zone_10,Auditorium,6,6,26.19,57.7,18.65,ACTIVE,23.0
2026-08-26 21:34:44,zone_1,Classroom 1,3,3,23.71,59.6,3.49,ACTIVE,23.0
2026-08-26 21:34:44,zone_2,Classroom 2,7,7,25.02,64.8,5.17,ACTIVE,23.0
2026-08-26 21:34:44,zone_3,Lab 1,5,5,25.55,50.5,8.17,ACTIVE,23.0
2026-08-26 21:34:44,zone_4,Lab 2,5,5,24.73,61.6,6.81,ACTIVE,23.0
2026-08-26 21:34:44,zone_5,Office 1,2,2,24.72,60.7,3.06,ACTIVE,23.0
2026-08-26 21:34:44,zone_6,Office 2,0,0,25.26,54.2,3.36,ACTIVE,23.0
2026-08-26 21:34:44,zone_7,Meeting Room,3,3,23.52,59.5,2.76,ACTIVE,23.0
2026-08-26 21:34:44,zone_8,Server Room,0,0,21.52,56.1,4.5,ACTIVE,23.0
2026-08-26 21:34:44,zone_9,Corridor,9,9,27.13,63.8,3.51,ACTIVE,23.0
2026-08-26 21:34:44,zone_10,Auditorium,12,11,25.62,56.7,16.85,ACTIVE,23.0
2026-08-26 21:49:44,zone_1,Classroom 1,5,5,25.79,58.7,5.99,ACTIVE,23.0
2026-08-26 21:49:44,zone_2,Classroom 2,6,6,23.86,58.9,3.77,ACTIVE,23.0
2026-08-26 21:49:44,zone_3,Lab 1,5,5,26.23,65.0,9.29,ACTIVE,23.0
2026-08-26 21:49:44,zone_4,Lab 2,1,1,25.45,50.6,7.71,ACTIVE,23.0
2026-08-26 21:49:44,zone_5,Office 1,1,1,24.09,61.0,2.53,ACTIVE,23.0
2026-08-26 21:49:44,zone_6,Office 2,1,1,24.8,61.8,3.07,ACTIVE,23.0
2026-08-26 21:49:44,zone_7,Meeting Room,4,4,23.22,52.3,2.52,ACTIVE,23.0
2026-08-26 21:49:44,zone_8,Server Room,0,0,23.22,62.7,4.95,ACTIVE,23.0
2026-08-26 21:49:44,zone_9,Corridor,4,4,27.15,60.2,3.45,ACTIVE,23.0
2026-08-26 21:49:44,zone_10,Auditorium,25,24,25.62,52.4,17.26,ACTIVE,23.0
2026-08-26 22:04:44,zone_1,Classroom 1,0,0,24.5,61.5,4.3,ACTIVE,23.0
2026-08-26 22:04:44,zone_2,Classroom 2,1,1,24.45,52.6,4.28,ACTIVE,23.0
2026-08-26 22:04:44,zone_3,Lab 1,0,0,25.14,62.6,7.13,ACTIVE,23.0
2026-08-26 22:04:44,zone_4,Lab 2,1,1,24.58,57.6,6.28,ACTIVE,23.0
2026-08-26 22:04:44,zone_5,Office 1,0,0,23.07,59.9,1.7,ACTIVE,23.0
2026-08-26 22:04:44,zone_6,Office 2,0,0,23.92,56.7,2.35,ACTIVE,23.0
2026-08-26 22:04:44,zone_7,Meeting Room,0,0,23.02,56.1,2.12,ACTIVE,23.0
2026-08-26 22:04:44,zone_8,Server Room,0,0,22.67,63.1,4.5,ACTIVE,23.0
2026-08-26 22:04:44,zone_9,Corridor,1,1,25.52,64.1,2.6,ACTIVE,23.0
2026-08-26 22:04:44,zone_10,Auditorium,0,0,25.84,64.2,17.26,ACTIVE,23.0
2026-08-26 22:19:44,zone_1,Classroom 1,0,0,25.03,51.4,4.92,ACTIVE,23.0
2026-08-26 22:19:44,zone_2,Classroom 2,1,1,24.78,60.0,4.67,ACTIVE,23.0
2026-08-26 22:19:44,zone_3,Lab 1,0,0,25.02,56.1,6.93,ACTIVE,23.0
2026-08-26 22:19:44,zone_4,Lab 2,0,0,24.09,55.5,5.4,ACTIVE,23.0
2026-08-26 22:19:44,zone_5,Office 1,0,0,22.53,61.8,1.65,ACTIVE,23.0
2026-08-26 22:19:44,zone_6,Office 2,1,1,23.79,59.3,2.3,ACTIVE,23.0
2026-08-26 22:19:44,zone_7,Meeting Room,1,1,25.71,59.2,4.76,ACTIVE,23.0
2026-08-26 22:19:44,zone_8,Server Room,0,0,23.74,51.5,6.03,ACTIVE,23.0
2026-08-26 22:19:44,zone_9,Corridor,0,0,26.74,51.4,3.26,ACTIVE,23.0
2026-08-26 22:19:44,zone_10,Auditorium,0,0,26.61,58.5,19.91,ACTIVE,23.0
2026-08-26 22:34:44,zone_1,Classroom 1,0,0,24.47,62.5,4.27,ACTIVE,23.0
2026-08-26 22:34:44,zone_2,Classroom 2,0,0,23.76,58.6,3.44,ACTIVE,23.0
2026-08-26 22:34:44,zone_3,Lab 1,0,0,24.83,58.5,6.62,ACTIVE,23.0
2026-08-26 22:34:44,zone_4,Lab 2,1,1,25.45,52.6,7.71,ACTIVE,23.0
2026-08-26 22:34:44,zone_5,Office 1,0,0,22.71,51.0,1.65,ACTIVE,23.0
2026-08-26 22:34:44,zone_6,Office 2,1,1,23.21,53.7,1.86,ACTIVE,23.0
2026-08-26 22:34:44,zone_7,Meeting Room,0,0,25.28,60.0,4.29,ACTIVE,23.0
2026-08-26 22:34:44,zone_8,Server Room,0,0,21.44,61.9,4.5,ACTIVE,23.0
2026-08-26 22:34:44,zone_9,Corridor,2,2,26.27,59.0,3.02,ACTIVE,23.0
2026-08-26 22:34:44,zone_10,Auditorium,0,0,25.0,62.4,14.38,ACTIVE,23.0
2026-08-26 22:49:44,zone_1,Classroom 1,1,1,23.43,61.4,3.09,ACTIVE,23.0
2026-08-26 22:49:44,zone_2,Classroom 2,1,1,25.86,61.7,5.93,ACTIVE,23.0
2026-08-26 22:49:44,zone_3,Lab 1,1,1,24.87,52.6,6.76,ACTIVE,23.0
2026-08-26 22:49:44,zone_4,Lab 2,1,1,25.08,51.6,7.1,ACTIVE,23.0
2026-08-26 22:49:44,zone_5,Office 1,1,1,22.94,50.3,1.71,ACTIVE,23.0
2026-08-26 22:49:44,zone_6,Office 2,0,0,24.63,64.5,2.88,ACTIVE,23.0
2026-08-26 22:49:44,zone_7,Meeting Room,0,0,25.65,63.2,4.65,ACTIVE,23.0
2026-08-26 22:49:44,zone_8,Server Room,2,2,24.24,53.9,8.18,ACTIVE,23.0
2026-08-26 22:49:44,zone_9,Corridor,3,3,26.94,58.7,3.4,ACTIVE,23.0
2026-08-26 22:49:44,zone_10,Auditorium,0,0,25.7,52.5,16.78,ACTIVE,23.0
2026-08-26 23:04:44,zone_1,Classroom 1,0,0,24.98,57.2,4.86,ACTIVE,23.0
2026-08-26 23:04:44,zone_2,Classroom 2,1,1,24.16,52.8,3.94,ACTIVE,23.0
2026-08-26 23:04:44,zone_3,Lab 1,1,1,26.46,61.3,9.38,ACTIVE,23.0
2026-08-26 23:04:44,zone_4,Lab 2,0,0,26.82,56.6,9.9,ACTIVE,23.0
2026-08-26 23:04:44,zone_5,Office 1,1,1,24.32,50.3,2.7,ACTIVE,23.0
2026-08-26 23:04:44,zone_6,Office 2,1,1,25.23,51.2,3.39,ACTIVE,23.0
2026-08-26 23:04:44,zone_7,Meeting Room,0,0,23.31,59.6,2.4,ACTIVE,23.0
2026-08-26 23:04:44,zone_8,Server Room,0,0,21.32,63.6,4.5,ACTIVE,23.0
2026-08-26 23:04:44,zone_9,Corridor,1,1,26.37,55.5,3.07,ACTIVE,23.0
2026-08-26 23:04:44,zone_10,Auditorium,0,0,27.38,59.0,21.25,ACTIVE,23.0
2026-08-26 23:19:44,zone_1,Classroom 1,1,1,23.13,56.6,2.74,ACTIVE,23.0
2026-08-26 23:19:44,zone_2,Classroom 2,1,1,24.91,59.8,4.82,ACTIVE,23.0
2026-08-26 23:19:44,zone_3,Lab 1,0,0,24.2,50.9,5.58,ACTIVE,23.0
2026-08-26 23:19:44,zone_4,Lab 2,0,0,26.4,59.8,9.21,ACTIVE,23.0
2026-08-26 23:19:44,zone_5,Office 1,0,0,23.66,58.6,2.15,ACTIVE,23.0
2026-08-26 23:19:44,zone_6,Office 2,1,1,23.01,51.9,1.71,ACTIVE,23.0
2026-08-26 23:19:44,zone_7,Meeting Room,0,0,24.76,50.4,3.79,ACTIVE,23.0
2026-08-26 23:19:44,zone_8,Server Room,1,1,21.83,53.7,5.06,ACTIVE,23.0
2026-08-26 23:19:44,zone_9,Corridor,0,0,24.95,62.2,2.27,ACTIVE,23.0
2026-08-26 23:19:44,zone_10,Auditorium,0,0,25.96,50.8,17.68,ACTIVE,23.0
